congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
100,House,15086,52,2,MD,200,1.0,1.0,"BENTLEY, Helen Delich",B000392,1923.0,2016.0,0.276,-0.362,-300.96799,0.656,714.0,148.0,
100,House,15408,52,3,MD,100,0.0,1.0,"CARDIN, Benjamin Louis",C000141,1943.0,,-0.329,-0.256,-98.89655,0.87584,746.0,39.0,1.0
100,House,15432,52,4,MD,100,0.0,1.0,"McMILLEN, Charles Thomas",M000573,1952.0,,-0.214,0.082,-119.62307,0.856,771.0,44.0,
100,House,15433,52,7,MD,100,0.0,1.0,"MFUME, Kweisi",M000687,1948.0,,-0.446,-0.496,-102.38185,0.872,748.0,43.0,
100,House,15434,52,8,MD,200,0.0,1.0,"MORELLA, Constance A.",M000941,1931.0,,-0.018,-0.893,-296.78309,0.672,748.0,147.0,
100,House,830,3,2,MA,100,0.0,1.0,"BOLAND, Edward Patrick",B000600,1911.0,2001.0,-0.306,-0.104,-102.95582,0.857,666.0,45.0,
100,House,2009,3,1,MA,200,0.0,1.0,"CONTE, Silvio Ottavio",C000709,1921.0,1991.0,-0.023,-0.683,-276.58606,0.69,745.0,136.0,
100,House,14039,3,9,MA,100,0.0,1.0,"MOAKLEY, John Joseph",M000834,1927.0,2001.0,-0.418,-0.054,-73.94646,0.905,741.0,23.0,
100,House,14055,3,10,MA,100,0.0,1.0,"STUDDS, Gerry Eastman",S001040,1937.0,2006.0,-0.444,-0.593,-77.72591,0.901,742.0,26.0,
100,House,14216,3,3,MA,100,0.0,1.0,"EARLY, Joseph Daniel",E000013,1933.0,2012.0,-0.254,-0.409,-173.15728,0.775,681.0,63.0,
100,House,14435,3,7,MA,100,0.0,1.0,"MARKEY, Edward John",M000133,1946.0,,-0.5,-0.428,-67.78311,0.91292,744.0,23.0,1.0
100,House,14621,3,11,MA,100,0.0,1.0,"DONNELLY, Brian Joseph",D000416,1946.0,,-0.291,-0.046,-158.48518,0.798,703.0,64.0,
100,House,14650,3,6,MA,100,0.0,1.0,"MAVROULES, Nicholas James",M000264,1929.0,2003.0,-0.342,-0.023,-89.00228,0.882,706.0,41.0,
100,House,14824,3,4,MA,100,0.0,1.0,"FRANK, Barney",F000339,1940.0,,-0.499,-0.534,-162.67122,0.801,733.0,63.0,
100,House,15084,3,5,MA,100,1.0,1.0,"ATKINS, Chester Greenough",A000226,1948.0,,-0.407,-0.388,-83.83636,0.893,739.0,30.0,
100,House,15427,3,8,MA,100,0.0,1.0,"KENNEDY, Joseph Patrick, II",K000110,1952.0,,-0.413,-0.453,-110.13625,0.863,747.0,43.0,
100,House,1087,23,18,MI,200,0.0,1.0,"BROOMFIELD, William S.",B000890,1922.0,,0.227,-0.309,-278.2649,0.679,718.0,131.0,
100,House,2605,23,16,MI,100,0.0,1.0,"DINGELL, John David, Jr.",D000355,1926.0,,-0.448,0.313,-81.87245,0.889,698.0,30.0,
100,House,10713,23,1,MI,100,0.0,1.0,"CONYERS, John, Jr.",C000714,1929.0,,-0.658,-0.514,-83.45737,0.88071,657.0,28.0,1.0
100,House,10727,23,15,MI,100,0.0,1.0,"FORD, William David",F000270,1927.0,2004.0,-0.516,0.098,-112.67024,0.852,701.0,39.0,
100,House,10794,23,9,MI,200,0.0,1.0,"VANDER JAGT, Guy Adrian",V000027,1931.0,2007.0,0.247,-0.226,-220.93403,0.726,690.0,89.0,
100,House,14075,23,8,MI,100,0.0,1.0,"TRAXLER, Jerome Bob",T000356,1931.0,,-0.33,0.126,-115.34218,0.849,704.0,56.0,
100,House,14210,23,6,MI,100,0.0,1.0,"CARR, Milton Robert (Bob)",C000178,1943.0,,-0.254,-0.342,-209.4954,0.748,723.0,96.0,
100,House,14407,23,12,MI,100,0.0,1.0,"BONIOR, David Edward",B000619,1945.0,,-0.547,-0.006,-70.15146,0.91,741.0,19.0,
100,House,14430,23,7,MI,100,0.0,1.0,"KILDEE, Dale Edward",K000172,1929.0,,-0.385,0.011,-109.08828,0.868,771.0,44.0,
100,House,14446,23,2,MI,200,0.0,1.0,"PURSELL, Carl Duane",P000574,1932.0,2009.0,0.12,-0.557,-284.26141,0.672,716.0,125.0,
100,House,14618,23,11,MI,200,0.0,1.0,"DAVIS, Robert William",D000131,1932.0,2009.0,0.098,-0.146,-279.45931,0.677,716.0,122.0,
100,House,14673,23,3,MI,100,0.0,1.0,"WOLPE, Howard Eliot, III",W000682,1939.0,2011.0,-0.374,-0.466,-90.51699,0.885,743.0,37.0,
100,House,14681,23,13,MI,100,0.0,1.0,"CROCKETT, George William, Jr.",C000919,1909.0,1997.0,-0.651,-0.414,-100.49491,0.857,653.0,41.0,
100,House,14833,23,14,MI,100,0.0,1.0,"HERTEL, Dennis Mark",H000547,1948.0,,-0.345,-0.223,-150.34454,0.821,761.0,64.0,
100,House,15033,23,17,MI,100,0.0,1.0,"LEVIN, Sander Martin",L000263,1931.0,,-0.377,-0.094,-73.52502,0.90756,758.0,27.0,1.0
100,House,15103,23,5,MI,200,1.0,1.0,"HENRY, Paul B.",H000514,1942.0,1993.0,0.264,-0.773,-286.05572,0.685,756.0,133.0,
100,House,15114,23,10,MI,200,1.0,1.0,"SCHUETTE, Bill",S000143,1953.0,,0.28,-0.467,-258.34747,0.709,751.0,120.0,
100,House,15446,23,4,MI,200,0.0,1.0,"UPTON, Frederick Stephen",U000031,1953.0,,0.339,-0.412,-246.50299,0.72605,770.0,110.0,1.0
100,House,13015,33,3,MN,200,0.0,1.0,"FRENZEL, William Eldridge",F000380,1928.0,2014.0,0.353,-0.815,-378.02848,0.588,713.0,182.0,
100,House,14265,33,8,MN,100,0.0,1.0,"OBERSTAR, James Louis",O000006,1934.0,2014.0,-0.553,0.304,-121.07095,0.851,749.0,53.0,
100,House,14458,33,4,MN,100,0.0,1.0,"VENTO, Bruce Frank",V000087,1940.0,2000.0,-0.472,-0.376,-97.70786,0.878,754.0,37.0,
100,House,14466,33,7,MN,200,0.0,1.0,"STANGELAND, Arlan Ingehart",S000795,1930.0,2013.0,0.346,-0.18,-248.52725,0.712,731.0,110.0,
100,House,14656,33,5,MN,100,0.0,1.0,"SABO, Martin Olav",S000005,1938.0,2016.0,-0.516,-0.317,-91.91032,0.884,745.0,42.0,
100,House,14868,33,2,MN,200,0.0,1.0,"WEBER, John Vincent (Vin)",W000237,1952.0,,0.381,-0.544,-234.22968,0.734,757.0,109.0,
100,House,15052,33,1,MN,100,0.0,1.0,"PENNY, Timothy Joseph",P000215,1951.0,,-0.051,-0.502,-532.40088,0.5,769.0,271.0,
100,House,15059,33,6,MN,100,0.0,1.0,"SIKORSKI, Gerald Edward",S000407,1948.0,,-0.217,-0.976,-264.90781,0.707,764.0,131.0,
100,House,10075,46,1,MS,100,0.0,1.0,"WHITTEN, Jamie Lloyd",W000428,1910.0,1995.0,-0.161,0.987,-201.90027,0.759,732.0,98.0,
100,House,11035,46,3,MS,100,0.0,1.0,"MONTGOMERY, Gillespie V. (Sonny)",M000865,1920.0,2006.0,0.017,1.0,-181.49602,0.784,745.0,79.0,
100,House,14031,46,5,MS,200,0.0,1.0,"LOTT, Chester Trent",L000447,1941.0,,0.39,0.194,-200.45738,0.731,639.0,102.0,
100,House,14874,46,4,MS,100,0.0,1.0,"DOWDY, Charles Wayne",D000466,1943.0,,-0.259,0.724,-81.92059,0.843,481.0,28.0,
100,House,15411,46,2,MS,100,0.0,1.0,"ESPY, Alphonso Michael (Mike)",E000218,1953.0,,-0.386,0.432,-92.44518,0.875,692.0,35.0,
100,House,12009,34,1,MO,100,0.0,1.0,"CLAY, William Lacy, Sr.",C000488,1931.0,,-0.49,-0.872,-213.29203,0.715,637.0,93.0,
100,House,14057,34,7,MO,200,0.0,1.0,"TAYLOR, Gene",T000075,1928.0,1998.0,0.328,0.442,-175.99552,0.766,661.0,65.0,
100,House,14410,34,6,MO,200,0.0,1.0,"COLEMAN, Earl Thomas",C000618,1943.0,,0.262,-0.265,-230.23721,0.733,741.0,97.0,
100,House,14421,34,3,MO,100,0.0,1.0,"GEPHARDT, Richard Andrew",G000132,1941.0,,-0.416,0.245,-68.54608,0.836,382.0,22.0,
100,House,14451,34,4,MO,100,0.0,1.0,"SKELTON, Isaac Newton, IV (Ike)",S000465,1931.0,2013.0,-0.172,0.724,-205.74855,0.749,712.0,90.0,
100,House,14459,34,9,MO,100,0.0,1.0,"VOLKMER, Harold Lee",V000112,1931.0,2011.0,-0.196,0.329,-256.13295,0.711,750.0,91.0,
100,House,14819,34,8,MO,200,0.0,1.0,"EMERSON, Norvell William (Bill)",E000174,1938.0,1996.0,0.332,-0.125,-241.06891,0.722,741.0,113.0,
100,House,15076,34,5,MO,100,0.0,1.0,"WHEAT, Alan Dupree",W000326,1951.0,,-0.465,-0.73,-182.82019,0.786,760.0,73.0,
100,House,15405,34,2,MO,200,0.0,1.0,"BUECHNER, John William (Jack)",B001036,1940.0,,0.33,-0.561,-245.87031,0.72,749.0,105.0,
100,House,14437,64,2,MT,200,0.0,1.0,"MARLENEE, Ronald Charles",M000139,1935.0,,0.393,-0.212,-261.13645,0.694,716.0,114.0,
100,House,14672,64,1,MT,100,0.0,1.0,"WILLIAMS, John Patrick",W000520,1937.0,,-0.315,-0.138,-189.65852,0.749,655.0,67.0,
100,House,14276,35,3,NE,200,0.0,1.0,"SMITH, Virginia Dodd",S000622,1911.0,2006.0,0.238,0.033,-268.67983,0.704,765.0,126.0,
100,House,14605,35,1,NE,200,0.0,1.0,"BEREUTER, Douglas Kent",B000403,1939.0,,0.231,-0.347,-321.54523,0.656,763.0,135.0,
100,House,14810,35,2,NE,200,0.0,1.0,"DAUB, Harold John, Jr., (Hal)",D000065,1941.0,,0.391,-0.322,-188.46713,0.752,662.0,83.0,
100,House,15075,65,2,NV,200,0.0,1.0,"VUCANOVICH, Barbara Farrell",V000124,1921.0,2013.0,0.441,-0.109,-212.556,0.752,747.0,83.0,
100,House,15403,65,1,NV,100,0.0,1.0,"BILBRAY, James Hubert",B000462,1938.0,,-0.184,0.258,-180.89561,0.785,746.0,75.0,
100,House,14826,4,2,NH,200,0.0,1.0,"GREGG, Judd Alan",G000445,1947.0,,0.429,-0.737,-194.62522,0.744,657.0,88.0,
100,House,15116,4,1,NH,200,1.0,1.0,"SMITH, Robert C.",S000606,1941.0,,0.623,-0.468,-176.68114,0.794,768.0,78.0,
100,House,8010,12,10,NJ,100,0.0,1.0,"RODINO, Peter Wallace, Jr.",R000374,1909.0,2005.0,-0.435,-0.224,-72.26921,0.903,706.0,28.0,
100,House,10739,12,3,NJ,100,0.0,1.0,"HOWARD, James John",H000840,1927.0,1988.0,-0.431,-0.018,-43.43368,0.905,433.0,18.0,
100,House,12042,12,8,NJ,100,0.0,1.0,"ROE, Robert A.",R000383,1924.0,2014.0,-0.326,0.123,-98.78503,0.869,706.0,43.0,
100,House,14046,12,7,NJ,200,0.0,1.0,"RINALDO, Matthew John",R000262,1931.0,2008.0,0.023,-0.392,-294.0384,0.678,758.0,136.0,
100,House,14223,12,1,NJ,100,0.0,1.0,"FLORIO, James Joseph",F000215,1937.0,,-0.318,-0.101,-123.34134,0.837,695.0,49.0,
100,House,14238,12,2,NJ,100,0.0,1.0,"HUGHES, William John",H000930,1932.0,,-0.153,-0.204,-230.35475,0.736,751.0,95.0,
100,House,14614,12,12,NJ,200,0.0,1.0,"COURTER, James Andrew",C000809,1941.0,,0.269,-0.465,-244.62906,0.7,685.0,110.0,
100,House,14631,12,14,NJ,100,0.0,1.0,"GUARINI, Frank Joseph, Jr.",G000511,1924.0,,-0.295,-0.047,-144.87882,0.82,730.0,54.0,
100,House,14815,12,6,NJ,100,0.0,1.0,"DWYER, Bernard James",D000586,1921.0,1998.0,-0.373,0.048,-94.41064,0.879,734.0,38.0,
100,House,14855,12,5,NJ,200,0.0,1.0,"ROUKEMA, Margaret Scafati",R000465,1929.0,2014.0,0.162,-0.701,-248.26954,0.715,741.0,111.0,
100,House,14863,12,4,NJ,200,0.0,1.0,"SMITH, Christopher Henry",S000522,1953.0,,0.159,-0.175,-309.63585,0.66465,758.0,143.0,1.0
100,House,15071,12,9,NJ,100,0.0,1.0,"TORRICELLI, Robert Guy",T000317,1951.0,,-0.262,-0.118,-114.61991,0.848,695.0,37.0,
100,House,15099,12,11,NJ,200,1.0,1.0,"GALLO, Dean Anderson",G000025,1935.0,1994.0,0.203,-0.498,-249.05743,0.719,756.0,107.0,
100,House,15112,12,13,NJ,200,1.0,1.0,"SAXTON, Hugh James",S000097,1943.0,,0.238,-0.378,-240.66527,0.73,766.0,106.0,
100,House,12022,66,1,NM,200,0.0,1.0,"LUJÁN, Manuel, Jr.",L000506,1928.0,,0.272,-0.059,-276.02679,0.674,700.0,130.0,
100,House,14861,66,2,NM,200,0.0,1.0,"SKEEN, Joseph Richard",S000463,1927.0,2003.0,0.301,0.034,-361.84239,0.623,764.0,192.0,
100,House,15055,66,3,NM,100,0.0,1.0,"RICHARDSON, Bill",R000229,1947.0,,-0.321,0.227,-132.76734,0.836,741.0,55.0,
100,House,9017,13,23,NY,100,0.0,1.0,"STRATTON, Samuel Studdiford",S000997,1916.0,1990.0,-0.139,0.208,-290.3343,0.657,692.0,133.0,
100,House,10596,13,29,NY,200,0.0,1.0,"HORTON, Frank Jefferson",H000797,1919.0,2004.0,-0.004,-0.359,-227.34668,0.722,697.0,97.0,
100,House,10768,13,8,NY,100,0.0,1.0,"SCHEUER, James Haas",S000124,1920.0,2005.0,-0.478,-0.349,-167.31201,0.786,694.0,59.0,
100,House,12003,13,19,NY,100,0.0,1.0,"BIAGGI, Mario",B000432,1917.0,2015.0,-0.339,0.197,-51.91284,0.812,249.0,19.0,
100,House,12013,13,21,NY,200,0.0,1.0,"FISH, Hamilton, Jr.",F000141,1926.0,1996.0,0.07,-0.423,-285.14045,0.682,746.0,125.0,
100,House,13020,13,31,NY,200,0.0,1.0,"KEMP, Jack French",K000086,1935.0,2009.0,0.3,-0.133,-92.0926,0.723,284.0,44.0,
100,House,13021,13,4,NY,200,0.0,1.0,"LENT, Norman Frederick",L000243,1931.0,2012.0,0.183,-0.24,-256.36902,0.698,714.0,109.0,
100,House,13035,13,16,NY,100,0.0,1.0,"RANGEL, Charles B.",R000053,1930.0,,-0.514,-0.341,-74.83265,0.896,679.0,29.0,
100,House,14015,13,22,NY,200,0.0,1.0,"GILMAN, Benjamin Arthur",G000212,1922.0,,0.043,-0.425,-285.51923,0.687,760.0,128.0,
100,House,14214,13,2,NY,100,0.0,1.0,"DOWNEY, Thomas Joseph",D000471,1949.0,,-0.384,-0.341,-93.39958,0.882,747.0,37.0,
100,House,14248,13,32,NY,100,0.0,1.0,"LaFALCE, John Joseph",L000556,1939.0,,-0.357,0.112,-199.71274,0.76,728.0,78.0,
100,House,14253,13,28,NY,100,0.0,1.0,"McHUGH, Matthew Francis",M000473,1938.0,,-0.353,-0.227,-107.05696,0.867,748.0,43.0,
100,House,14264,13,33,NY,100,0.0,1.0,"NOWAK, Henry James",N000163,1935.0,,-0.332,-0.123,-99.37608,0.873,734.0,40.0,
100,House,14277,13,13,NY,100,0.0,1.0,"SOLARZ, Stephen Joshua",S000673,1940.0,2010.0,-0.429,-0.258,-98.56387,0.874,732.0,37.0,
100,House,14463,13,17,NY,100,0.0,1.0,"WEISS, Theodore S.",W000258,1927.0,1992.0,-0.564,-0.71,-106.61641,0.864,731.0,49.0,
100,House,14470,13,18,NY,100,0.0,1.0,"GARCIA, Robert",G000047,1933.0,,-0.559,-0.349,-87.40238,0.876,660.0,39.0,
100,House,14471,13,15,NY,200,0.0,1.0,"GREEN, Sedgwick William (Bill)",G000417,1929.0,2002.0,-0.044,-0.733,-356.98456,0.617,740.0,173.0,
100,House,14662,13,24,NY,200,0.0,1.0,"SOLOMON, Gerald Brooks Hunt",S000675,1930.0,2001.0,0.492,-0.333,-223.3833,0.742,747.0,97.0,
100,House,14840,13,26,NY,200,0.0,1.0,"MARTIN, David O'Brien",M000174,1944.0,2012.0,0.232,-0.232,-264.90827,0.689,711.0,139.0,
100,House,14845,13,5,NY,200,0.0,1.0,"McGRATH, Raymond Joseph",M000458,1942.0,,0.185,-0.45,-263.58467,0.679,680.0,122.0,
100,House,14846,13,14,NY,200,0.0,1.0,"MOLINARI, Guy Victor",M000842,1928.0,,0.255,-0.465,-240.73005,0.708,698.0,108.0,
100,House,14858,13,10,NY,100,0.0,1.0,"SCHUMER, Charles Ellis (Chuck)",S000148,1950.0,,-0.35,-0.404,-119.40459,0.84873,728.0,46.0,1.0
100,House,14870,13,27,NY,200,0.0,1.0,"WORTLEY, George Cornelius",W000752,1926.0,2014.0,0.207,-0.094,-247.90557,0.693,677.0,98.0,
100,House,15000,13,7,NY,100,0.0,1.0,"ACKERMAN, Gary Leonard",A000022,1942.0,,-0.429,-0.165,-75.83021,0.899,711.0,28.0,
100,House,15007,13,25,NY,200,0.0,1.0,"BOEHLERT, Sherwood Louis",B000586,1936.0,,0.103,-0.718,-266.80104,0.696,736.0,129.0,
100,House,15046,13,3,NY,100,0.0,1.0,"MRAZEK, Robert Jan",M001057,1945.0,,-0.349,-0.281,-121.17641,0.846,726.0,42.0,
100,House,15050,13,12,NY,100,0.0,1.0,"OWENS, Major Robert Odell",O000159,1936.0,2013.0,-0.569,-0.516,-72.87557,0.898,679.0,26.0,
100,House,15072,13,11,NY,100,0.0,1.0,"TOWNS, Edolphus",T000326,1934.0,,-0.519,-0.132,-68.89268,0.898,638.0,28.0,
100,House,15095,13,20,NY,200,1.0,1.0,"DioGUARDI, Joseph J.",D000359,1940.0,,0.218,-0.489,-271.93872,0.689,731.0,127.0,
100,House,15107,13,9,NY,100,1.0,1.0,"MANTON, Thomas J.",M000117,1932.0,2006.0,-0.361,0.382,-101.45374,0.87,727.0,44.0,
100,House,15412,13,6,NY,100,0.0,1.0,"FLAKE, Floyd Harold",F000184,1945.0,,-0.455,-0.092,-76.36821,0.89,657.0,26.0,
100,House,15421,13,1,NY,100,0.0,1.0,"HOCHBRUECKNER, George Joseph",H000670,1938.0,,-0.348,0.117,-143.51143,0.824,743.0,63.0,
100,House,15423,13,34,NY,200,0.0,1.0,"HOUGHTON, Amory, Jr.",H000814,1926.0,,0.154,-0.281,-311.07902,0.655,735.0,154.0,
100,House,15444,13,30,NY,100,0.0,1.0,"SLAUGHTER, Louise McIntosh",S000480,1929.0,,-0.464,-0.11,-198.66513,0.76783,752.0,76.0,1.0
100,House,10788,47,1,NC,100,0.0,1.0,"JONES, Walter Beaman, Sr.",J000256,1913.0,1992.0,-0.259,0.941,-137.15168,0.812,659.0,65.0,
100,House,14048,47,7,NC,100,0.0,1.0,"ROSE, Charles Grandison, III",R000436,1939.0,2012.0,-0.319,0.573,-121.66419,0.836,680.0,54.0,
100,House,14233,47,8,NC,100,0.0,1.0,"HEFNER, Willie Gathrel (Bill)",H000448,1930.0,2009.0,-0.264,0.609,-148.95973,0.816,731.0,70.0,
100,House,14262,47,5,NC,100,0.0,1.0,"NEAL, Stephen Lybrook",N000016,1934.0,,-0.145,0.112,-200.05726,0.752,702.0,83.0,
100,House,15017,47,11,NC,100,0.0,1.0,"CLARKE, James McClure",C000462,1917.0,1999.0,-0.204,0.104,-148.01925,0.821,751.0,66.0,
100,House,15073,47,2,NC,100,0.0,1.0,"VALENTINE, Itimous Thaddeus, Jr., (Tim)",V000006,1926.0,2015.0,-0.084,0.465,-209.25763,0.754,741.0,92.0,
100,House,15092,47,6,NC,200,1.0,1.0,"COBLE, Howard",C000556,1931.0,2015.0,0.52,-0.081,-257.00987,0.716,769.0,112.0,
100,House,15108,47,9,NC,200,1.0,1.0,"McMILLAN, John Alexander, III (Alex)",M000566,1932.0,,0.294,-0.248,-241.34897,0.729,762.0,109.0,
100,House,15402,47,10,NC,200,0.0,1.0,"BALLENGER, Cass",B000104,1926.0,2015.0,0.464,-0.145,-193.39615,0.776,762.0,83.0,
100,House,15430,47,3,NC,100,0.0,1.0,"LANCASTER, H. Martin",L000045,1943.0,,-0.134,0.416,-193.20607,0.771,744.0,91.0,
100,House,15438,47,4,NC,100,0.0,1.0,"PRICE, David Eugene",P000523,1940.0,,-0.339,-0.03,-202.09107,0.76242,745.0,84.0,1.0
100,House,14812,36,1,ND,100,0.0,1.0,"DORGAN, Byron Leslie",D000432,1942.0,,-0.267,0.09,-256.37704,0.706,735.0,114.0,
100,House,5495,24,5,OH,200,0.0,1.0,"LATTA, Delbert Leroy",L000116,1920.0,2016.0,0.391,-0.084,-209.55861,0.728,661.0,89.0,
100,House,11028,24,8,OH,200,0.0,1.0,"LUKENS, Donald Edgar",L000509,1931.0,2010.0,0.459,-0.273,-201.28628,0.748,692.0,77.0,
100,House,11034,24,10,OH,200,0.0,1.0,"MILLER, Clarence E.",M000718,1917.0,2011.0,0.416,-0.304,-280.15569,0.681,730.0,117.0,
100,House,11058,24,15,OH,200,0.0,1.0,"WYLIE, Chalmers Pangburn",W000781,1920.0,1998.0,0.23,-0.13,-221.85717,0.729,701.0,94.0,
100,House,12030,24,21,OH,100,0.0,1.0,"STOKES, Louis",S000948,1925.0,2015.0,-0.578,-0.312,-67.63018,0.907,692.0,24.0,
100,House,14045,24,16,OH,200,0.0,1.0,"REGULA, Ralph Straus",R000141,1924.0,,0.221,-0.223,-333.68294,0.645,760.0,152.0,
100,House,14070,24,1,OH,100,0.0,1.0,"LUKEN, Thomas Andrew",L000508,1925.0,,-0.163,-0.077,-221.19683,0.738,727.0,83.0,
100,House,14225,24,2,OH,200,0.0,1.0,"GRADISON, Willis David, Jr.",G000349,1928.0,,0.233,-0.338,-347.55333,0.62,727.0,185.0,
100,House,14402,24,18,OH,100,0.0,1.0,"APPLEGATE, Douglas Earl",A000214,1928.0,,-0.106,0.166,-275.02286,0.688,735.0,125.0,
100,House,14443,24,20,OH,100,0.0,1.0,"OAKAR, Mary Rose",O000001,1940.0,,-0.4,0.07,-88.76863,0.882,706.0,37.0,
100,House,14445,24,13,OH,100,0.0,1.0,"PEASE, Donald James",P000170,1931.0,2002.0,-0.308,-0.329,-172.11009,0.795,749.0,75.0,
100,House,14632,24,3,OH,100,0.0,1.0,"HALL, Tony Patrick",H000074,1942.0,,-0.28,0.155,-169.20943,0.774,662.0,77.0,
100,House,14818,24,11,OH,100,0.0,1.0,"ECKART, Dennis Edward",E000031,1950.0,,-0.242,-0.258,-168.18705,0.802,764.0,78.0,
100,House,14844,24,6,OH,200,0.0,1.0,"McEWEN, Bob",M000432,1950.0,,0.359,0.089,-208.71239,0.736,682.0,84.0,
100,House,14875,24,4,OH,200,0.0,1.0,"OXLEY, Michael Garver",O000163,1944.0,2016.0,0.382,-0.093,-224.64025,0.737,735.0,96.0,
100,House,15020,24,7,OH,200,0.0,1.0,"DeWINE, Michael",D000294,1947.0,,0.289,-0.418,-248.73766,0.721,759.0,116.0,
100,House,15024,24,19,OH,100,0.0,1.0,"FEIGHAN, Edward Farrell",F000059,1947.0,,-0.304,-0.267,-107.23636,0.862,722.0,46.0,
100,House,15029,24,9,OH,100,0.0,1.0,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946.0,,-0.35,0.118,-103.49207,0.86489,713.0,46.0,1.0
100,House,15030,24,12,OH,200,0.0,1.0,"KASICH, John Richard",K000016,1952.0,,0.314,0.013,-210.24666,0.753,741.0,86.0,
100,House,15121,24,17,OH,100,1.0,1.0,"TRAFICANT, James A., Jr.",T000350,1941.0,2014.0,-0.082,0.071,-293.78251,0.677,754.0,124.0,
100,House,15442,24,14,OH,100,0.0,1.0,"SAWYER, Thomas Charles",S000094,1945.0,,-0.377,-0.114,-94.9525,0.882,756.0,45.0,
100,House,14219,53,6,OK,100,0.0,1.0,"ENGLISH, Glenn Lee, Jr.",E000184,1940.0,,-0.027,0.603,-252.41525,0.716,756.0,117.0,
100,House,14415,53,5,OK,200,0.0,1.0,"EDWARDS, Marvin Henry (Mickey)",E000077,1937.0,,0.394,-0.05,-211.94628,0.742,709.0,82.0,
100,House,14462,53,3,OK,100,0.0,1.0,"WATKINS, Wesley Wade",W000194,1938.0,,-0.126,0.741,-229.90226,0.733,741.0,119.0,
100,House,14667,53,2,OK,100,0.0,1.0,"SYNAR, Michael Lynn",S001139,1950.0,1996.0,-0.321,-0.032,-153.36214,0.817,761.0,62.0,
100,House,14843,53,4,OK,100,0.0,1.0,"McCURDY, David Keith",M000398,1950.0,,-0.112,0.299,-200.40494,0.755,712.0,95.0,
100,House,15424,53,1,OK,200,0.0,1.0,"INHOFE, James Mountain",I000024,1934.0,,0.551,0.037,-177.86739,0.78711,743.0,76.0,1.0
100,House,14201,72,1,OR,100,0.0,1.0,"AuCOIN, Les",A000337,1942.0,,-0.231,-0.418,-161.81911,0.793,699.0,72.0,
100,House,14864,72,5,OR,200,0.0,1.0,"SMITH, Dennis Alan (Denny)",S000527,1938.0,,0.603,-0.182,-186.07364,0.775,729.0,79.0,
100,House,14871,72,3,OR,100,0.0,1.0,"WYDEN, Ronald Lee",W000779,1949.0,,-0.314,-0.406,-153.28614,0.81735,760.0,77.0,1.0
100,House,15063,72,2,OR,200,0.0,1.0,"SMITH, Robert Freeman",S000607,1931.0,,0.396,-0.203,-265.39986,0.702,751.0,112.0,
100,House,15410,72,4,OR,100,0.0,1.0,"DeFAZIO, Peter Anthony",D000191,1947.0,,-0.428,0.008,-238.29472,0.72531,742.0,98.0,1.0
100,House,10607,14,10,PA,200,0.0,1.0,"McDADE, Joseph Michael",M000399,1931.0,,0.093,-0.355,-259.55684,0.691,702.0,128.0,
100,House,11067,14,20,PA,100,0.0,1.0,"GAYDOS, Joseph Matthew",G000105,1926.0,2015.0,-0.278,0.398,-142.16706,0.819,713.0,56.0,
100,House,12010,14,13,PA,200,0.0,1.0,"COUGHLIN, Robert Lawrence",C000807,1929.0,2001.0,0.204,-0.844,-283.14174,0.678,728.0,138.0,
100,House,12035,14,6,PA,100,0.0,1.0,"YATRON, Gus",Y000014,1927.0,2003.0,-0.174,0.094,-161.64579,0.806,749.0,73.0,
100,House,14052,14,9,PA,200,0.0,1.0,"SHUSTER, E. G. (Bud)",S000394,1932.0,,0.416,0.144,-249.50228,0.712,734.0,112.0,
100,House,14072,14,12,PA,100,0.0,1.0,"MURTHA, John Patrick, Jr.",M001120,1932.0,2010.0,-0.265,0.569,-168.74442,0.794,733.0,62.0,
100,House,14273,14,5,PA,200,0.0,1.0,"SCHULZE, Richard Taylor",S000146,1929.0,,0.271,-0.036,-263.20389,0.691,712.0,117.0,
100,House,14288,14,19,PA,200,0.0,1.0,"GOODLING, William Franklin",G000291,1927.0,,0.336,-0.494,-313.71006,0.654,738.0,143.0,
100,House,14431,14,8,PA,100,0.0,1.0,"KOSTMAYER, Peter Houston",K000319,1946.0,,-0.298,-0.573,-104.69661,0.868,738.0,26.0,
100,House,14441,14,22,PA,100,0.0,1.0,"MURPHY, Austin John",M001088,1927.0,,-0.081,-0.357,-366.91686,0.58,674.0,162.0,
100,House,14460,14,18,PA,100,0.0,1.0,"WALGREN, Douglas",W000044,1940.0,,-0.247,-0.317,-122.97064,0.844,725.0,49.0,
100,House,14461,14,16,PA,200,0.0,1.0,"WALKER, Robert Smith",W000068,1942.0,,0.581,-0.639,-167.47945,0.803,765.0,67.0,
100,House,14612,14,23,PA,200,0.0,1.0,"CLINGER, William Floyd, Jr.",C000523,1929.0,,0.176,-0.221,-305.74059,0.669,762.0,147.0,
100,House,14629,14,2,PA,100,0.0,1.0,"GRAY, William Herbert, III",G000402,1941.0,2013.0,-0.511,-0.219,-71.43948,0.896,652.0,33.0,
